payment_id,order_id,payment_sequential,payment_type,payment_installments,payment_value,payment_method_group
52526,bb724065b1587966bc6e4553aeb0b2c6,1,credit_card,6,133.84,Credit_Card
52527,e740ace20346291fd9846ed62c8c7bda,1,credit_card,10,297.17,Credit_Card
52528,bcd05b48176dab8d00672b325de126de,1,credit_card,6,170.43,Credit_Card
52529,c3e40fee340399205d38e93fe4fa21d1,1,boleto,1,303.32,Boleto
52530,484f11db440188250fec53abd4283294,1,credit_card,1,63.41,Credit_Card
52531,06b196454b51b7191c7e2eb44ea77717,1,credit_card,2,38.5,Credit_Card
52532,1d2985e523eaab9f73fa2a2e820a6b12,1,credit_card,10,125.42,Credit_Card
52533,a4f587088f6fd162bb6ccf903d7dd582,1,boleto,1,262.33,Boleto
52534,91bcade2288597459e1dbce52d6d0ef9,1,credit_card,6,163.32,Credit_Card
52535,6c902413dba57690cf1e5dd592553b6f,1,credit_card,2,48.88,Credit_Card
52536,a6e620028382225481aa2f6ba5158dc2,1,voucher,1,53.36,Voucher
52537,438dce50633e79eeeb14507e05d4a4d9,1,credit_card,1,140.58,Credit_Card
52538,c7ef8d3455831ad845d815c8cd993e5c,1,boleto,1,63.88,Boleto
52539,79c25882bf9157a3e38e7edb7c3a7286,1,credit_card,6,339.03,Credit_Card
52540,dd00c3116ba05a43a16e3b84a9b1942a,1,credit_card,1,51.69,Credit_Card
52541,831f3205c78da9d0b68f53e483eb3e08,1,credit_card,1,68.83,Credit_Card
52542,d536b84091b6a78e8ee96dc108b21a8e,1,credit_card,2,86.15,Credit_Card
52543,9eb20359fd4673317b09e18e7c96476e,1,credit_card,2,197.48,Credit_Card
52544,4bd68cb4a5f7a692f05af3eb298c4039,1,boleto,1,33.68,Boleto
52545,2eb75364afee3e3651da6cdf9f57c6e1,1,credit_card,1,86.15,Credit_Card
52546,2d2d4e2aa4df8b00e751162c05be40e7,1,credit_card,1,42.09,Credit_Card
52547,d5c2fcd9dc7a3c6630e4acfe3f3ed898,1,credit_card,6,822.88,Credit_Card
52548,f9343167f98d74b2f82a3cfb3d6b880d,1,boleto,1,113.05,Boleto
52549,7a44fb632a6b31230876daf264061442,1,boleto,1,159.12,Boleto
52550,c02ba990f9573a840c307babf93b3416,1,boleto,1,76.76,Boleto
52551,ae7ebc8121246202b1ff260fb0b9d719,1,boleto,1,68.13,Boleto
52552,53d67d7e562650461c0068ff08a53bbb,1,credit_card,2,130.25,Credit_Card
52553,6533c16ee10d26ec8e66602b6537496b,1,credit_card,1,153.7,Credit_Card
52554,574106974d37a1691293b7342fa3d799,1,boleto,1,118.26,Boleto
52555,ab85b219b698a7d569995ee1ea9b76fe,2,voucher,1,100.0,Voucher
52556,3794a8409797f2c05b177f54e4105c69,1,credit_card,1,93.71,Credit_Card
52557,d7ebfa9a59497087b6f2383f00689fcf,1,credit_card,1,64.1,Credit_Card
52558,ffc2926aeab97ab6dc7585276c9b9371,1,boleto,1,103.32,Boleto
52559,d4a443b2282d626f6ce4341acaf39349,1,credit_card,2,77.16,Credit_Card
52560,08ce9cd3e783fce12327d4071e041fc1,1,credit_card,2,122.81,Credit_Card
52561,ead4584d779958e7605fe628d3f253f0,1,credit_card,7,193.0,Credit_Card
52562,24608c1bed92ba4666829514c1a408b3,1,credit_card,7,78.4,Credit_Card
52563,acba89405234491dd6704dbf3fd8f653,1,credit_card,2,113.14,Credit_Card
52564,fbdb804cd5fd11e97287cd4cc842f7c4,1,credit_card,1,46.2,Credit_Card
52565,badff059f06914594e6477d1273478db,1,credit_card,6,236.76,Credit_Card
52566,6ae5b953bef57d8a29a1c49e03807e82,1,credit_card,1,86.05,Credit_Card
52567,fc9c537fba757ca3bd69bf11f7e8cda7,1,credit_card,1,96.8,Credit_Card
52568,d32d584f32319a9b013c05fd83400831,1,credit_card,2,27.79,Credit_Card
52569,f343624eab419250ad81f1ce6be22c93,1,credit_card,1,85.6,Credit_Card
52570,1ec810048eb69cc5b35a28f05c86bc8a,1,credit_card,10,110.4,Credit_Card
52571,0abb65aa29ab57e5f52f657d22b47648,1,voucher,1,24.6,Voucher
52572,2b3c116f4ae22a4b4a127c73d39f5d6e,1,credit_card,10,148.15,Credit_Card
52573,c69a4fb424b76529afcb0cc81bad3553,1,boleto,1,306.75,Boleto
52574,79363f9fc08a1bbeaf0964557a3f2db7,1,credit_card,1,73.49,Credit_Card
52575,fff2cdc825f9fc0ba3c04227cfa02303,1,boleto,1,50.62,Boleto
52576,c58c26b5495d953f484006db77adef1f,1,credit_card,3,369.32,Credit_Card
52577,193714aa21ead814cca06d425c299360,1,credit_card,4,153.54,Credit_Card
52578,58346246ea802a21cb34124ed2326770,1,credit_card,10,210.28,Credit_Card
52579,7f59962b8f02ca840674b28f1b9cda2b,1,credit_card,7,152.06,Credit_Card
52580,dbd3b0f899c87897a6a56a86423fbcbd,1,credit_card,2,149.49,Credit_Card
52581,9950e10864fad6c02ade4829884ebd39,1,credit_card,1,66.67,Credit_Card
52582,033af049cbcadb2511579b127ba27582,1,credit_card,1,102.13,Credit_Card
52583,143a9d75c62a9bc296541b7318f8a8bf,1,credit_card,2,45.01,Credit_Card
52584,80b812cc3f7609fc00fba1b9beec3065,1,credit_card,5,105.28,Credit_Card
52585,6c6fa28d797aaeb6b8d918dc102129af,1,credit_card,3,190.23,Credit_Card
52586,4213bf7933d48cf3705fd44b4e4c8ce3,1,credit_card,1,174.57,Credit_Card
52587,2aca6ae53d657c0a06f585816ca6781d,1,credit_card,8,340.12,Credit_Card
52588,d9b4c8cac94d984efe16ca1492bf3457,1,boleto,1,174.96,Boleto
52589,1d6d9a8de318b9f17f16afee53adc469,1,boleto,1,77.57,Boleto
52590,c32a0539c59defb972213eea546f29a8,1,credit_card,2,89.61,Credit_Card
52591,8a566c8bc5098ea48be7ea4929c5993a,1,credit_card,1,71.63,Credit_Card
52592,0250c3964e5ca77ecac2db28d78aa89f,1,credit_card,1,54.55,Credit_Card
52593,e138f0eeabd6890e100c82b9f2925272,1,boleto,1,913.7,Boleto
52594,f230d0ec9b4090458ee413fc7393a5c2,1,credit_card,3,48.92,Credit_Card
52595,de1f63780a06d4800d094e9875c89ac5,1,credit_card,2,134.46,Credit_Card
52596,42ccc07cc09ff8b0c392b43f125ae1d7,1,credit_card,1,40.79,Credit_Card
52597,0eb2e52e71b7f59b62ea59b139e5a254,1,credit_card,2,107.85,Credit_Card
52598,f0b3358d0acb067d9c09d3fb376a5e0d,1,credit_card,2,109.64,Credit_Card
52599,f4b9868b45403be3ef96c4f41744570a,1,boleto,1,52.04,Boleto
52600,c0396e6102e8bd3392484cc1ace9d55d,1,credit_card,8,216.64,Credit_Card
52601,2de6bd1e34af702eb3e73c1047807cda,1,credit_card,4,200.24,Credit_Card
52602,d8383347058bc8ff0edb2af23159641d,1,credit_card,10,1089.96,Credit_Card
52603,e3960d3d8d627408b6715b07daa508a0,1,credit_card,1,40.0,Credit_Card
52604,f587df50c2e86f1ab4e775486ed04d94,1,boleto,1,103.06,Boleto
52605,5e1452bdf1c8fcf2b69f810cf9374a8e,1,boleto,1,74.36,Boleto
52606,d6d8d3958008d2514a3a9ef0a43edc56,1,credit_card,3,171.44,Credit_Card
52607,16e233a1bc2e990959d5d28a9f4dab53,1,credit_card,8,82.01,Credit_Card
52608,f071b368fba027eb94d3880678104d50,1,credit_card,1,28.0,Credit_Card
52609,3d24c492f9555a79d4d6fd3a22fbee1f,7,voucher,1,3.96,Voucher
52610,0a8fa6b5910d2d1326480e5837f6b51f,1,credit_card,7,139.0,Credit_Card
52611,22f0b84a8a9c81b88650569e4a4a55a7,1,boleto,1,45.09,Boleto
52612,b6adeda1430443497b0126dd0877e7c1,1,credit_card,2,159.76,Credit_Card
52613,90c1326a722fcac3511de49d6ba70b20,1,credit_card,3,225.75,Credit_Card
52614,fc94ca74e236e7bad0e7a33cd62dc474,1,credit_card,4,71.6,Credit_Card
52615,50eeaae0716800e6a5e870e9a05edd41,1,credit_card,8,439.5,Credit_Card
52616,f68d2c7cf192e85e39bd08dc995dca5c,1,credit_card,7,222.68,Credit_Card
52617,92c15142e314731cebdb5b1cd25962ac,1,credit_card,1,17.77,Credit_Card
52618,6f845696f97dbd80eb0bc519f70127a7,2,voucher,1,41.62,Voucher
52619,4a0436180e98ee8a37cef37e46e84646,1,credit_card,8,638.08,Credit_Card
52620,eaf80141a987237c1a57a7aa5f61b937,1,credit_card,1,112.02,Credit_Card
52621,53f2d5cbef0a11dae2982bf04a35e121,1,credit_card,4,147.15,Credit_Card
52622,6a2cf11a0f3d4670de5674e795196f14,1,credit_card,1,54.76,Credit_Card
52623,b6f0a8d06c025c6aed95229f1bb0421f,1,credit_card,2,112.33,Credit_Card
52624,9325fb51e9f962575496da599b4500fe,1,credit_card,7,78.19,Credit_Card
52625,b3a2d97ad344891edc2cd82ea19c2d56,1,boleto,1,46.39,Boleto
52626,066debbd2c7642782a8fa6ec60fb6722,1,credit_card,1,90.28,Credit_Card
52627,ec72beff33dc025a12ecdb790a99f730,1,boleto,1,84.03,Boleto
52628,832a53069ed415d634cb5924a4fcb3e0,1,boleto,1,119.79,Boleto
52629,aade48c1fd0adef0f33df25f995d379c,1,credit_card,10,131.75,Credit_Card
52630,9d4267186d4e276d018cc7c90291768e,1,debit_card,1,203.53,Debit_Card
52631,fd3a02bb749359b9e6a4126cd8a50822,1,credit_card,1,30.2,Credit_Card
52632,ef6083295bf92222def5885ea2551112,1,credit_card,5,268.62,Credit_Card
52633,fd651b5d45523bedc2076c015e66b6ee,1,boleto,1,56.94,Boleto
52634,ffef9e1de5dd07b397b373f9bb72cccf,1,credit_card,5,115.5,Credit_Card
52635,4c53ceb2badd32891af2fc767fcea1b1,1,credit_card,7,77.8,Credit_Card
52636,c6e48a9495130736a879f90ea27890c1,1,credit_card,1,119.3,Credit_Card
52637,d2af9f29f103214f951dfb33055b8bd6,1,credit_card,1,87.97,Credit_Card
52638,c1a2ee16a0ebb378f57bdf69fcf45b79,1,credit_card,1,256.59,Credit_Card
52639,21b6d1e7385572036e50357aacbddf0d,1,credit_card,3,40.29,Credit_Card
52640,895ab968e7bb0d5659d16cd74cd1650c,2,voucher,1,2.61,Voucher
52641,ab6ed7b021b48bfe44142b3c2b761e4d,1,boleto,1,48.69,Boleto
52642,1cebcb9fc81f76f727c7be020cb6cb49,1,credit_card,1,64.63,Credit_Card
52643,d1af798bd24f3f874cf16d2d2e02d981,1,credit_card,1,92.34,Credit_Card
52644,7201c562f7a8bcd02e8f1a35dad540f4,1,credit_card,4,93.84,Credit_Card
52645,f503049e1fdf861c98ca1668862c3534,1,credit_card,1,348.07,Credit_Card
52646,aabc383c7d839c5637e7c8a5718b95f0,1,credit_card,3,68.99,Credit_Card
52647,555d7aa9a2893149ace06d73b09b59b5,1,credit_card,6,213.73,Credit_Card
52648,53d2ed65a0e7a0761bd6000d5dada878,1,credit_card,6,75.85,Credit_Card
52649,b41055f900d670bae8cfbf3a8df79d8c,1,credit_card,1,48.93,Credit_Card
52650,f0b0ddd1464bee62169490a83b11cc7d,1,credit_card,1,129.09,Credit_Card
52651,a63d6f123bbccd71286ef76811cb2a3b,1,boleto,1,180.99,Boleto
52652,12dfd48a9e526859cc845d4856be12eb,1,credit_card,2,125.97,Credit_Card
52653,54d84dc0eff0132dfeae935a6c27eb45,1,credit_card,4,86.72,Credit_Card
52654,09f86b7099faeb6a9d85623c5dba9665,1,credit_card,1,60.05,Credit_Card
52655,e38ed8e03fde2a21027ba6a431e9808c,1,credit_card,2,105.37,Credit_Card
52656,bbc7d177c97f61d86a7486d86ed7a8b2,5,voucher,1,2.96,Voucher
52657,08ed4f84b1a078202e8da80c8d96dc77,1,credit_card,3,72.8,Credit_Card
52658,214ee2e6750c4a27ac6121b731034858,1,boleto,1,88.44,Boleto
52659,65cd98722f032097d67a7f2d9c97e503,1,credit_card,2,175.16,Credit_Card
52660,98073f968a57983414bdfe914432f100,1,boleto,1,103.11,Boleto
52661,24bb994d197981b7ea2d6838f535c190,1,credit_card,2,175.76,Credit_Card
52662,f814e911eb0f9834305ddacbaa7e83e8,1,voucher,1,139.93,Voucher
52663,23f914da359b3f7854035b766fcbde02,1,credit_card,1,45.69,Credit_Card
52664,838f8e96cf584a1d8d22eaf7143c7772,1,credit_card,1,30.41,Credit_Card
52665,99917575a602235938d9572d18ad0caf,1,credit_card,4,43.79,Credit_Card
52666,34def17e25da93e8cfe1d1305424da3c,1,credit_card,3,77.84,Credit_Card
52667,ba6e041bd3e8e33cf1c2f2db99db6673,1,credit_card,10,117.07,Credit_Card
52668,9b7d6205af920c44be164e65895c4262,1,credit_card,4,55.79,Credit_Card
52669,6ca45b5a3976343d5ac388f06ab70f09,1,credit_card,9,394.16,Credit_Card
52670,89ac66241f4fd570f7a775df77518567,1,boleto,1,73.27,Boleto
52671,ea9330e05ddad6813a35320d4d659368,1,boleto,1,27.51,Boleto
52672,32b8249f810186f4cd9179daabc1f1dd,1,credit_card,3,68.19,Credit_Card
52673,184603c2b2f23fd8585d48649c714ba2,1,credit_card,2,124.68,Credit_Card
52674,bc4dd1342d6f1b0881391f55ce6de89c,1,credit_card,1,119.3,Credit_Card
52675,a7dfdfebf93719bd1ad61e569a852c31,1,boleto,1,229.02,Boleto
52676,852d2f4d37773bcbc21c8e09a05a4ea5,1,credit_card,3,36.39,Credit_Card
52677,1b2fd2d45589bc249ee9ae90fdb05a6b,1,credit_card,2,165.0,Credit_Card
52678,bc42a955f289870d5789e6e437206300,1,credit_card,3,105.06,Credit_Card
52679,2ce3c61f3add382691fcad6a04f52680,1,boleto,1,1501.45,Boleto
52680,f4900d7e0244efd7479b3f3a80643be7,1,credit_card,1,100.47,Credit_Card
52681,ce7da3c96f70e4febad6c91b835784d8,1,boleto,1,144.95,Boleto
52682,26fa3a32106a673d1c0797ad04f15c81,1,credit_card,2,87.55,Credit_Card
52683,1a329557d7819d901a3b2cd102417f30,1,credit_card,1,35.69,Credit_Card
52684,74b1e5115fb6a89e2e7401e1bcf6fe59,1,credit_card,2,44.22,Credit_Card
52685,c8c0c4a2ad083088d8b31da1efdf197f,1,credit_card,8,107.7,Credit_Card
52686,7d62060b2af9760b95067c966fc5e6c6,1,boleto,1,50.24,Boleto
52687,432741a23747a84de00c2483f78eec05,1,boleto,1,108.2,Boleto
52688,6d04d37febb3507a35abc6f37bf14d97,1,credit_card,2,207.22,Credit_Card
52689,ef9948e6c8bbcd52c8164305be683daf,1,credit_card,3,153.92,Credit_Card
52690,0e3ee99a343d05fc3fa4256f7c675c63,1,credit_card,1,129.54,Credit_Card
52691,d81dff089ae648dacea746f77643f86e,1,credit_card,10,910.6,Credit_Card
52692,995438b4ed84d7fc87366f4b2f5fec9f,1,boleto,1,236.3,Boleto
52693,e1b7c817cbe8c84aeaad8a92bc96970c,1,credit_card,5,125.88,Credit_Card
52694,65b93b14fb25e2776692abdbd64a44f7,1,boleto,1,55.6,Boleto
52695,f8d4190f8951914e3d79e7b6b7871470,1,credit_card,1,94.04,Credit_Card
52696,64cc5ef24e102ee02c47f7a1967b8d27,1,boleto,1,60.85,Boleto
52697,090cb921c3319702919eabe80bc9f5ff,1,boleto,1,38.22,Boleto
52698,4dd47e84e6b8ff4a63d0b8425e6d788e,1,credit_card,2,313.58,Credit_Card
52699,df8e5e994bcc820fcf403f9a875201e6,1,credit_card,8,96.17,Credit_Card
52700,e16f4887f57e05d5e8379d954bae6785,1,voucher,1,95.99,Voucher
52701,59629349b860bb43899ea07bf4ec9633,3,voucher,1,67.74,Voucher
52702,ce7be9c906c372368c7786881d6a6842,1,credit_card,5,388.24,Credit_Card
52703,1cc72bc4fd5f884840d38a69a4c857c6,1,credit_card,8,460.87,Credit_Card
52704,1acc110c076e80f4bfa1375a2b31d1d1,1,credit_card,6,68.04,Credit_Card
52705,b7a194de2e14ca9f41580f8c6eb13660,1,credit_card,1,62.63,Credit_Card
52706,933b44007775d08defe992a330429cbb,1,credit_card,1,27.13,Credit_Card
52707,37cbd81fe098c8e061f8fc93ac29ff2d,1,boleto,1,22.7,Boleto
52708,4c7edd82fbbb32ade762d3daae1fe796,1,boleto,1,36.58,Boleto
52709,4ab7de78c72f664992f3171d28974c87,1,boleto,1,126.04,Boleto
52710,e5c7db6481f467875bd4d52357a8f8a1,1,credit_card,3,91.86,Credit_Card
52711,c3ef338cafe4112c78da13998b641c56,1,credit_card,3,50.18,Credit_Card
52712,28a58d10c5ce66e99e4edf25548e1a0f,1,credit_card,3,135.26,Credit_Card
52713,7d2286ec219f58023352077d938dee48,1,credit_card,1,143.94,Credit_Card
52714,3ac3d00c110eba19a72b3a2c8b8b8e38,1,credit_card,6,351.4,Credit_Card
52715,107e9841427111622a645103d621ffeb,1,credit_card,5,136.64,Credit_Card
52716,2c9bc10b715272770d51948b929485f7,1,credit_card,3,87.05,Credit_Card
52717,cd6825309a436ed7785575f1ac55a38d,1,debit_card,1,178.67,Debit_Card
52718,a4fcdae23f94acfb6c47cb0070b2f2fe,1,credit_card,1,420.28,Credit_Card
52719,4b9d1bbbeed0481ecc124c66e355896f,1,credit_card,5,210.6,Credit_Card
52720,f89d1880421bd1f3c80d406a826903a0,1,credit_card,3,183.82,Credit_Card
52721,0e6dbbc7484dc1ee0392c9ca801035c2,1,credit_card,5,312.49,Credit_Card
52722,8602398f607dbc45ea765dda38e32b39,1,credit_card,2,117.94,Credit_Card
52723,d1ed1dbbec11c2374190e2365d37d2b9,1,credit_card,5,120.31,Credit_Card
52724,4bcfd4cbbe95542bb16ad7ba325e2dfa,1,credit_card,3,39.75,Credit_Card
52725,3b28f0058ea921e275c87efadc8f7c32,1,boleto,1,37.53,Boleto
52726,2b766b959bb75e5cfef89489c1f26c6c,1,credit_card,6,127.11,Credit_Card
52727,ddd20a4c7ae0b71b01db1844ef9659cd,1,boleto,1,240.82,Boleto
52728,cf49bdb4bd3a57ea5f439199c69d5911,1,credit_card,2,491.03,Credit_Card
52729,35575d651196f286d8d73c2b92653aa1,1,credit_card,3,176.6,Credit_Card
52730,a4d5a2db8b3c359fa6da4c7836730c57,1,credit_card,1,185.11,Credit_Card
52731,cd55a9bca14b315a63b8ef0b9a43d253,1,credit_card,1,77.57,Credit_Card
52732,bc35b4f344e409ecc7c8d728f065d590,1,credit_card,1,33.99,Credit_Card
52733,3cdbf328dc0f52112842b474f208831b,1,credit_card,1,24.38,Credit_Card
52734,f3e4f521d6a68def7f89c8e9c8898829,1,boleto,1,107.9,Boleto
52735,5ca62592256e82604cb922a22fd3b69b,1,credit_card,5,201.05,Credit_Card
52736,d82ef777bb562af6d9a927bd6f3e7357,1,boleto,1,106.16,Boleto
52737,bba3a4e52c97d6726d2faf1f91016c86,1,credit_card,4,217.29,Credit_Card
52738,4970ecf64d47def5d7c4c4b39b7ce8d1,1,credit_card,3,117.96,Credit_Card
52739,1b7926dafeead0e19837ca6b7764e1f1,1,boleto,1,168.58,Boleto
52740,466956eafdf33e09b80a44e188ceb5b9,4,voucher,1,9.46,Voucher
52741,a6fe431baa19e8ce94388a492ac80d35,1,credit_card,3,185.03,Credit_Card
52742,f51dee029e4d8a8d3cf9a33de36dce7c,1,boleto,1,201.08,Boleto
52743,4154bf1348caac78152fe76e3e9c4af8,1,credit_card,3,150.27,Credit_Card
52744,0b5d86d1d6e2e765f19774b9572b1987,1,credit_card,6,265.96,Credit_Card
52745,3951193545025398d0fa18b7e2f836be,1,credit_card,1,2.97,Credit_Card
52746,8c142529d4d34ba46cc7fe400ab6b2d1,1,credit_card,1,74.64,Credit_Card
52747,55513026666c6f82c0826942e4e17a76,1,credit_card,1,18.69,Credit_Card
52748,d1d598b9c6fa6d135849e528650082c0,1,credit_card,10,171.4,Credit_Card
52749,531521cd6e189fcaae16fc2c99d4fa2b,1,boleto,1,55.01,Boleto
52750,b1baac8300bff141b743794ace31ffcc,1,credit_card,2,144.58,Credit_Card
52751,29013d072b3d67be91de464005587c4f,1,credit_card,2,29.91,Credit_Card
52752,5038751dab3b14db2b1423edc9e0397e,1,boleto,1,247.1,Boleto
52753,ef82a7205d24d2a9fb1e00177ebf9132,1,credit_card,10,363.99,Credit_Card
52754,9b748aef33e9ccf30c83d8cac9b0f6e3,1,boleto,1,59.17,Boleto
52755,edf876ca2e0de24f4f239fdbadb46ad2,1,credit_card,3,37.72,Credit_Card
52756,249e31fdd34c2bd383c07d75138319ff,1,boleto,1,256.87,Boleto
52757,6f10565ddd7e947a6918e2f551144704,1,credit_card,3,123.75,Credit_Card
52758,ee7e0b3ff2c214d195f4dc6f9ae0d060,1,voucher,1,135.59,Voucher
52759,cf57aabdd172a83f9c94d0800d5187c1,1,boleto,1,53.14,Boleto
52760,7a0b0782d667ac14f59763612a94f928,1,boleto,1,89.56,Boleto
52761,3a2ccd64420d46c86f575892f6d83753,1,credit_card,1,63.52,Credit_Card
52762,b73095e1b4a660f696d90a6f5446b58c,1,credit_card,1,64.71,Credit_Card
52763,a5bb508b158c65e99f596d0e8a2bc08d,1,credit_card,2,137.41,Credit_Card
52764,a759ad28933493d22dbaf7c75445cbe5,1,credit_card,1,50.98,Credit_Card
52765,d813e348dc770d6502142ea26ace4156,1,credit_card,1,72.72,Credit_Card
52766,310a0d29a24aac9be0dfee5e0fa45204,1,credit_card,10,106.97,Credit_Card
52767,9d27b66cd7dfe58587bd778c83c4d5a1,1,credit_card,2,57.6,Credit_Card
52768,278795fa6c02df5eb7e3549cf3722fdc,1,credit_card,6,905.85,Credit_Card
52769,d973ffbdc6785dd43a4bc006e69ae3e3,1,credit_card,2,104.7,Credit_Card
52770,503e8daafed23dbae78ff210f2d41f0f,1,voucher,1,84.46,Voucher
52771,84cec4f65c7a4f2f54c294a30224a594,1,credit_card,4,45.09,Credit_Card
52772,cf771efcb04c578f9d3619f2632d8333,1,credit_card,1,87.55,Credit_Card
52773,1854fd6df68c9fb96e79379e229929dc,1,boleto,1,202.5,Boleto
52774,276e9ec344d3bf029ff83a161c6b3ce9,1,credit_card,10,279.94,Credit_Card
52775,222ccb8e509c847b803197da483b3933,1,credit_card,2,163.98,Credit_Card
52776,13df04a948b9837c1b115c5363a97a3e,1,boleto,1,209.46,Boleto
52777,ab30f8d4ebb7d33d1dcf54d420ea42cd,1,credit_card,3,66.52,Credit_Card
52778,b4623f97ac826702ad476db053f76c84,1,credit_card,3,32.32,Credit_Card
52779,be18a0f2c441f267ba796a97930c98c8,1,credit_card,2,86.73,Credit_Card
52780,13ab379ac762d840b29042681a1a6156,1,credit_card,1,45.78,Credit_Card
52781,6dabb450123d01750d1b176ea59026a1,1,credit_card,3,39.62,Credit_Card
52782,ee4777f7cd28163d7b1b9f1763996e08,1,boleto,1,171.48,Boleto
52783,7e8dc21f44e46302a51e046680bc6598,1,boleto,1,133.14,Boleto
52784,e4abb8fe0937a88e04513430b69d268e,1,credit_card,1,34.86,Credit_Card
52785,2550d9e4df78c17fc2f0eb644551a867,1,boleto,1,65.0,Boleto
52786,048937ad68e3d2ec6e64f5105184589d,1,credit_card,8,790.65,Credit_Card
52787,51673e0d82449e7f4ccd8fcd64fe0c15,1,boleto,1,178.49,Boleto
52788,4c7ced0f699389f760f6bee7e99f7b35,1,credit_card,2,228.33,Credit_Card
52789,8457694c62d5fbc1a63f67ce1a554cb2,1,boleto,1,55.79,Boleto
52790,d0854383bd7f07269443ac3d3251b20e,1,credit_card,1,61.73,Credit_Card
52791,cac1850fae99ea24a8186fad4db365bb,1,voucher,1,20.0,Voucher
52792,e62274be42947be4c32c94897e0114ff,1,voucher,1,14.78,Voucher
52793,9f484bd34c118fb45ac92da12aa484bc,1,credit_card,1,51.11,Credit_Card
52794,e5d242a2715fffa5cd81b14e3587b571,1,credit_card,4,118.18,Credit_Card
52795,38148c3810e7b739572bd17e7345de0e,1,boleto,1,38.24,Boleto
52796,36d43d9ea16e2435752ad9dd52850b73,1,credit_card,1,56.78,Credit_Card
52797,896fbd78a9ef3839b34b893f48f6bc67,8,voucher,1,4.11,Voucher
52798,91cb837eb3bd9136636db21568d04a78,1,credit_card,4,80.6,Credit_Card
52799,187530cc7669030a3535f758f769165d,1,credit_card,3,40.86,Credit_Card
52800,eaba8cf4dd6f90ba47035084624f5da0,1,credit_card,1,135.49,Credit_Card
52801,0094bd07f49fed90209ffa62d1ef26d6,1,boleto,1,18.92,Boleto
52802,2d0f4e1836f58122cbaabf97460af115,1,credit_card,2,27.29,Credit_Card
52803,47252c5b9ec88c714460e3e34fb08d5d,1,credit_card,8,106.5,Credit_Card
52804,779c166cb7fc9e9827102ea44e43b6c7,1,boleto,1,62.99,Boleto
52805,1e2f320acd9cf7428412fb4ba5c537fe,1,credit_card,1,42.5,Credit_Card
52806,e42b4cff5d459fc447019421a3cc5706,1,credit_card,1,285.19,Credit_Card
52807,d530e9ca74c227659f36ed6a61fa9e07,1,credit_card,3,66.77,Credit_Card
52808,fde38569846bca72339489200ee42f44,1,credit_card,1,34.8,Credit_Card
52809,b98477e7b8005fa7e969d10ad7992515,1,credit_card,1,40.9,Credit_Card
52810,9cd3b076bc5d4205fc15c0b23dfc78bb,1,credit_card,1,3.31,Credit_Card
52811,dc43d5f57ffe55850a557219c8fb0908,1,boleto,1,67.3,Boleto
52812,101239b587ffbf256b1cf48485854842,1,credit_card,1,67.05,Credit_Card
52813,a620134309363f6c21a14ebb3924590c,1,credit_card,2,231.99,Credit_Card
52814,67f38c0b9d8a42541af92de7b6a19ea5,1,credit_card,1,30.42,Credit_Card
52815,575c6dd8fb78db647ce9a4018b8e9235,1,credit_card,5,50.13,Credit_Card
52816,092fe64219d11b6fdc1bf61521c9685a,1,boleto,1,39.24,Boleto
52817,e01023596310bc78e2726329569e3d21,1,credit_card,1,36.75,Credit_Card
52818,a0ed4ee4837f4807030d5ebbe2ea16e2,1,credit_card,1,65.0,Credit_Card
52819,7433b1786e1af2042c2c4c76d3e4b750,1,credit_card,3,47.72,Credit_Card
52820,3ff16951afc463cf89f6a5baa0de8ca5,1,credit_card,1,67.14,Credit_Card
52821,816547fe6198669ad3f5b197d576e4ba,1,credit_card,2,211.89,Credit_Card
52822,1a760f4fb7016db883f1d801994c557d,1,credit_card,4,158.88,Credit_Card
52823,a19d79983ace7b3b6785db9f7284eb7c,1,credit_card,3,49.59,Credit_Card
52824,cd317fc34a4ea25ea8d1743f003712ac,1,credit_card,4,74.17,Credit_Card
52825,b92aa81f74ab98a2f1a9cc5659f6edcf,1,credit_card,6,2158.57,Credit_Card
52826,741be6dc102de903336e1a6acb2c44e8,1,boleto,1,123.47,Boleto
52827,1cb44c843df038496648b84a904aafa6,2,voucher,1,3.02,Voucher
52828,cf2b1a6921421d6455c8be0a1e2677d4,1,credit_card,3,161.79,Credit_Card
52829,a77e882c9c59d8664553d1385390b6ae,1,boleto,1,317.87,Boleto
52830,6f43cd0209ce17439e6932a20c573704,1,credit_card,1,42.04,Credit_Card
52831,d0cae991bbc57c3c2205b0076b2d1489,1,boleto,1,16.89,Boleto
52832,fb8bdcd57010a0af8738fad1e866b8b9,1,credit_card,10,264.18,Credit_Card
52833,61fcbde43b57103de5c19b26489b46f6,1,credit_card,8,250.0,Credit_Card
52834,2f2a61c86aa7afe1c5f02283ed90b6ac,1,credit_card,3,123.82,Credit_Card
52835,34f3d7a06bd0a5c40afb874d68bb5cd5,1,boleto,1,99.79,Boleto
52836,51e8b1751420d0520256aee3f5c81b9e,1,credit_card,10,558.57,Credit_Card
52837,9dcef670d743a0deba5b2598d7121679,1,boleto,1,380.92,Boleto
52838,0c371b43b9718b0e9412b2b496c96178,1,debit_card,1,171.1,Debit_Card
52839,ef32d0ec67bd0ab2ea40c31c3f44571a,1,credit_card,3,209.21,Credit_Card
52840,d8a38160525fa277b48b3502ad5ae5cf,1,credit_card,1,65.48,Credit_Card
